ID,Location,Price,Experience,Other
763382,5,2,2,4
764775,5,1,1,4
766259,3,4,3,1
766353,4,1,2,2
767192,3,3,3,1
767699,3,1,3,1
767770,2,3,3,3
768008,2,2,2,3
768231,2,4,2,3
768435,5,3,1,4
769295,2,3,3,4
769388,1,1,3,4
769651,5,3,3,1
769666,2,3,1,2
770121,1,3,2,3
770323,1,2,1,3
770978,2,2,1,4
771397,3,1,1,2
771530,3,4,3,3
771654,3,2,1,2
771673,1,3,2,3
771838,1,1,2,4
772512,3,1,2,3
772540,3,3,2,1
772928,2,2,1,4
772957,4,3,2,4
773112,4,2,2,3
773242,1,3,2,3
773478,3,3,2,1
773601,1,4,3,1
773630,2,2,1,2
773639,2,4,1,1
773707,1,3,1,1
773807,1,1,3,3
774329,4,4,2,2
774460,4,3,1,4
774473,3,3,2,2
774751,2,4,2,3
775720,1,2,2,4
776267,5,4,2,3
776461,5,2,3,3
776490,1,1,2,1
776566,1,2,3,4
776891,5,3,2,4
776936,4,2,3,3
777253,5,4,3,3
777674,5,2,2,4
777805,5,4,2,1
778129,2,3,3,4
778584,3,4,3,4
778594,2,1,3,2
778671,4,1,1,2
779127,1,2,3,3
779217,1,1,2,3
779235,5,1,3,4
781329,1,2,2,2
782263,5,1,3,2
782305,4,1,3,4
782534,4,2,3,4
782574,1,2,3,1
782632,3,3,2,1
782743,3,4,1,2
782747,2,1,2,4
783537,5,1,3,4
783864,4,4,1,1
784067,4,2,3,2
784512,5,3,3,1
784942,4,1,1,2
785494,2,4,2,2
785568,3,1,1,1
785814,5,1,1,1
786657,2,3,2,1
786975,5,1,1,1
786995,5,3,3,4
787599,2,2,1,3
787803,5,4,3,3
788501,2,3,3,1
789161,4,2,1,4
789679,2,4,2,1
789751,1,2,2,4
789782,1,2,2,2
789899,1,2,3,4
790283,3,1,2,4
791458,1,3,2,2
791466,4,1,3,4
793195,5,1,3,4
793601,5,4,3,2
793716,2,1,1,2
793996,4,2,1,3
794038,3,2,3,3
794624,3,4,1,3
794812,5,2,3,3
794967,5,1,2,4
795458,2,4,3,3
795511,4,1,1,2
795727,4,4,1,1
796309,4,4,3,3
796695,2,1,1,4
797207,5,1,3,2
797484,3,1,1,3
797644,5,3,2,3
797776,3,3,2,3
797983,1,1,1,2
798929,3,3,2,3
798948,4,1,2,3
799506,1,2,3,4
799987,1,2,3,1
800296,1,1,2,2
800616,4,3,2,2
800792,2,4,2,4
800940,2,1,2,3
801078,2,2,1,3
801937,5,4,2,1
802111,2,1,3,4
802202,5,2,3,2
803288,2,2,2,3
804563,3,3,1,3
805071,1,2,3,3
805239,1,3,2,2
805797,4,1,2,3
806046,1,4,1,4
808055,5,2,3,1
808643,1,2,3,1
808645,2,4,3,4
808885,1,4,1,2
809187,2,1,2,2
809439,3,4,1,1
809646,2,1,1,3
809797,4,4,2,4
810210,5,1,3,4
810325,4,3,2,2
810841,2,1,2,4
810984,5,2,1,1
811559,4,2,1,3
811863,4,3,1,3
812253,1,1,2,1
812301,1,1,3,3
812316,4,4,3,3
812619,5,4,3,4
812709,2,3,2,1
812963,1,2,2,2
813058,5,1,1,3
813781,5,1,3,4
814550,3,3,3,3
814571,1,2,3,3
814770,1,4,1,2
814935,5,2,1,4
816171,5,2,3,1
816963,5,2,3,4
817071,4,4,2,1
817169,3,2,3,2
818006,3,2,1,3
818007,2,2,3,1
818274,5,3,1,4
818513,5,3,1,3
818732,4,1,2,4
819189,1,4,3,1
819311,3,4,2,1
819893,5,4,2,1
820228,4,2,2,2
820235,2,2,1,3
820255,2,3,2,1
820407,1,4,2,2
820736,2,1,2,2
821235,4,4,2,2
821646,1,1,3,2
822148,1,2,3,1
822306,5,2,3,2
822624,3,4,1,4
822714,4,1,3,3
822952,4,4,1,1
823015,1,3,2,1
823080,1,4,2,4
823215,1,3,2,1
823832,1,2,2,2
823889,1,4,2,4
824200,2,3,1,4
824486,4,2,3,2
824780,3,3,1,1
825420,1,4,1,2
826147,3,2,1,2
826311,4,3,2,2
826730,4,4,2,4
826849,4,1,3,4
827261,1,2,3,3
827305,2,4,1,4
827316,2,1,3,2
827613,4,1,1,3
827919,2,1,1,4
828062,2,4,1,2
828313,2,4,3,4
828594,1,1,1,2
829231,1,4,3,1
829384,1,4,1,3
829618,1,4,1,2
830121,3,4,3,4
830417,3,3,2,2
830639,3,4,3,2
830866,1,4,2,3
831181,4,3,3,1
831198,1,4,1,4
831294,1,4,1,3
831365,5,2,3,2
831527,2,4,3,4
831772,1,2,3,2
832059,1,3,1,4
832283,3,2,3,2
832819,4,4,3,4
833161,2,4,2,4
833226,1,4,1,1
833740,3,1,3,4
834493,4,4,2,4
834976,5,1,2,1
835121,1,3,2,4
835594,2,4,1,4
836195,4,3,3,1
836313,3,2,3,4
836432,3,4,3,4
837997,5,4,3,4
838052,1,4,2,4
838285,2,3,3,2
838481,4,3,1,4
839110,3,2,1,4
839458,4,2,1,1
840147,1,1,1,2
840365,1,1,3,1
840466,4,3,1,2
840989,1,4,3,2
841083,5,2,1,4
841538,3,2,3,3
842105,2,3,1,4
842339,3,2,3,1
842396,1,4,1,3
842644,4,1,1,2
842712,1,1,2,2
842802,5,2,2,3
842928,2,4,3,2
843139,2,3,3,3
843275,5,3,1,4
844486,1,1,1,3
844522,3,2,1,4
844640,5,3,2,3
845136,4,2,3,1
845197,3,1,3,4
845674,3,2,2,3
845838,3,4,1,3
845898,5,4,3,4
846477,3,4,1,2
847097,2,1,3,2
847241,5,3,2,2
847563,4,2,3,1
847834,1,4,1,1
848469,2,2,3,4
848932,2,4,3,2
848935,4,4,3,3
849091,4,1,1,4
849100,4,4,1,2
849610,3,3,2,1
849960,5,4,3,2
850341,4,2,1,4
850443,4,4,1,3
850523,4,4,2,3
850755,1,3,3,4
851693,4,3,1,2
852137,3,4,2,2
852223,4,4,1,1
852570,2,4,2,4
852794,1,2,1,4
853287,3,2,3,3
853653,1,3,2,1
853998,5,2,3,4
854236,1,2,2,4
854287,4,1,1,1
854347,5,3,3,4
854942,4,2,1,1
854947,5,4,3,2
854954,4,4,1,2
855021,4,2,1,1
855080,4,3,2,4
855152,3,2,3,3
855518,1,3,1,2
855525,2,2,2,3
855750,2,3,1,2
856060,5,1,1,4
856180,4,3,1,3
856479,1,4,1,1
857116,3,4,2,3
857234,5,3,3,1
857373,2,3,3,2
857505,3,4,3,1
857734,3,4,2,2
857740,4,2,2,4
857893,1,1,1,4
858023,5,1,3,4
858185,3,3,1,3
858215,2,3,2,3
858847,4,1,3,4
859022,2,3,3,4
859197,4,1,1,3
859464,5,1,1,4
859589,1,3,2,1
859800,1,2,3,1
859850,4,3,2,4
860648,3,4,1,3
860680,2,3,3,2
860821,1,2,2,1
861089,5,3,1,3
861096,1,1,3,3
861239,4,4,2,1
861507,5,1,2,1
861870,3,2,2,1
862250,3,4,1,4
862543,2,3,3,4
863609,3,4,3,2
864384,2,2,1,3
864495,1,4,3,1
864500,1,3,2,1
865239,2,1,1,3
865401,1,4,2,4
865524,3,3,3,3
865976,1,4,2,1
866023,3,4,1,3
866030,5,1,1,1
866139,1,2,2,2
866230,5,4,1,4
866717,2,1,2,3
867180,4,3,1,3
867769,4,3,3,3
868002,3,1,1,2
868179,2,2,3,1
868417,1,2,1,3
868547,1,1,3,1
869185,2,1,1,3
869469,4,4,3,2
869855,5,1,1,2
869932,4,4,1,4
869967,4,1,2,4
870315,4,3,2,1
870598,5,2,3,1
870611,5,4,3,2
871883,1,4,2,3
872717,1,1,1,3
873167,3,2,3,2
873241,3,4,1,4
873376,2,3,1,3
873788,5,3,2,1
874408,2,3,1,2
874651,3,2,3,3
875034,5,1,2,3
875189,1,1,1,3
875196,3,1,3,2
875202,2,3,1,4
875263,5,1,1,1
875685,1,2,1,3
876685,1,4,1,2
877320,2,2,2,3
877759,5,3,3,2
877859,4,4,1,4
878075,3,3,1,3
878127,1,1,2,2
878954,4,3,2,3
879238,1,3,1,4
879395,5,3,3,3
879591,4,2,3,3
879822,5,1,1,3
879940,1,1,2,2
880420,3,1,1,3
880785,4,1,3,4
880903,4,4,1,4
881423,2,3,1,2
881501,1,2,1,2
881634,1,2,2,4
883140,4,1,1,4
883826,1,4,2,1
883915,5,2,3,1
883986,5,1,2,2
884163,1,4,2,4
884480,2,3,2,2
884682,2,3,2,4
885491,3,4,2,4
885624,1,4,2,2
885903,5,2,3,3
886773,3,3,1,3
887325,2,3,2,2
887394,1,2,3,4
887441,1,3,1,4
888231,4,2,3,4
888287,4,1,3,2
888595,5,1,3,3
888664,4,1,2,1
888734,4,2,3,1
889646,5,3,3,3
889991,3,4,3,4
890297,1,3,2,4
890666,3,4,2,1
890811,5,1,2,4
891030,4,1,2,3
891032,1,2,2,1
891514,1,4,3,3
892004,4,3,2,4
892119,4,4,1,3
892368,4,1,1,1
892390,1,3,1,1
892672,1,2,3,1
892933,4,4,1,2
893153,5,3,1,2
893361,3,4,2,2
894530,3,3,1,2
894642,1,3,1,2
894717,1,1,3,4
894997,3,3,1,4
895515,1,2,1,3
895910,4,3,2,4
896027,4,1,2,4
896663,4,4,1,4
896878,5,3,1,1
897062,3,1,3,4
897466,1,3,2,1
897562,5,2,3,2
897569,3,1,1,4
897612,1,2,1,2
897643,2,3,3,2
897648,1,3,3,4
897763,4,4,1,4
898248,3,3,2,4
898632,1,3,2,3
898977,1,4,2,4
899418,3,4,1,4
899971,3,3,1,3
900518,4,2,1,2
900572,2,4,3,4
900875,2,4,3,4
901676,3,2,3,3
901728,2,4,1,4
901802,3,1,1,2
902231,3,3,2,4
902908,1,4,1,1
903081,3,2,1,4
903115,3,3,2,4
903548,5,4,2,1
903567,2,4,1,1
903816,5,4,1,4
904038,1,3,1,1
904188,5,2,3,1
904517,4,2,1,4
904917,2,3,3,3
904919,4,3,1,3
905209,4,2,3,1
905550,5,3,3,4
906171,3,2,2,1
906256,5,2,2,3
906472,4,2,2,1
906648,3,4,1,3
906841,3,2,3,2
907220,4,3,2,2
907715,3,3,2,4
907960,5,1,2,3
908011,4,3,3,3
908186,2,4,2,3
908229,1,1,3,2
908646,5,4,2,4
908909,3,3,2,2
909157,4,2,2,3
909556,5,2,2,3
909646,3,1,1,4
909675,4,2,1,2
910544,2,3,1,2
910559,4,1,3,2
911224,1,2,2,3
911473,5,3,1,3
912159,4,3,2,4
912329,3,2,3,1
912452,4,4,3,2
912532,5,2,3,4
912846,4,3,1,3
913151,4,3,1,4
913501,4,2,3,4
913547,3,2,3,3
913657,2,2,3,2
914616,5,4,1,2
914673,2,3,2,1
914951,5,2,1,3
915205,3,1,1,3
915242,3,3,1,2
915927,4,3,2,2
916102,2,4,2,1
916335,2,1,2,3
916551,5,2,1,4
916726,4,4,1,2
916831,2,4,1,3
917207,5,4,3,2
917353,4,1,2,1
917457,5,4,2,3
917610,5,3,1,2
918173,3,1,1,4
918875,4,1,1,4
918882,1,4,1,2
919115,3,1,1,1
919482,1,4,3,3
920162,3,3,2,3
920323,4,2,3,2
920458,2,4,1,4
920927,4,2,1,2
921664,3,4,2,3
922047,4,3,3,4
922240,4,3,3,4
923019,2,2,1,3
923763,3,1,2,1
923935,2,2,3,3
924189,2,4,3,2
924354,5,4,1,3
924615,4,2,3,1
924684,5,3,3,3
924786,4,3,3,1
924990,2,4,1,1
925147,5,3,2,3
925288,4,3,3,3
925372,5,4,3,2
925696,2,2,1,1
925924,1,2,3,2
926180,1,2,2,1
926271,4,1,3,1
926308,4,3,3,3
926441,4,3,2,2
926769,4,1,2,4
926915,3,3,2,1
926935,5,1,3,3
927099,4,4,3,1
927292,3,1,2,4
927587,3,2,1,1
927731,2,2,3,2
927888,3,4,1,2
928350,4,4,1,4
928585,1,1,3,1
928733,1,2,1,2
928833,5,4,2,4
929326,2,2,3,1
929615,4,1,1,3
930009,3,3,3,4
930286,2,3,3,3
930319,4,2,1,4
930704,2,1,1,1
930935,1,4,1,2
931262,2,2,2,1
931300,2,4,1,2
931525,2,2,2,3
931772,1,2,1,1
932873,3,3,1,1
932931,2,4,2,2
933029,2,3,1,4
933239,4,2,3,3
933562,4,3,2,2
933901,3,3,3,3
934081,5,3,1,4
934278,4,2,3,1
934405,4,2,3,3
934828,5,1,1,2
935051,3,2,1,4
935891,4,3,1,2
936204,2,1,3,1
936287,2,1,3,2
936346,2,1,3,4
936661,2,2,3,3
936893,3,3,1,4
936910,3,2,1,3
937084,4,2,1,2
937580,3,3,2,2
939022,2,4,1,1
939203,2,4,3,2
939343,3,4,3,2
940143,4,4,2,4
940225,2,3,2,3
940251,2,3,1,2
940375,4,3,2,1
940418,5,4,1,2
940558,2,1,2,2
940606,2,2,2,2
940968,5,3,1,3
941086,5,3,2,2
941629,4,1,3,3
941784,2,2,2,4
941929,5,1,1,4
942040,3,1,3,4
942378,1,3,2,2
942654,1,2,3,2
943498,2,2,3,3
943536,1,1,1,1
943672,2,3,3,1
943820,3,4,1,2
943925,3,3,3,2
944262,2,2,3,1
944474,3,4,3,2
944510,5,4,2,2
944983,3,3,1,3
945214,3,2,2,1
945358,5,3,3,3
945392,5,4,1,1
945412,5,1,3,1
945635,4,1,2,1
945640,2,3,1,1
946111,2,3,1,3
946450,4,3,2,2
946654,4,3,3,4
946727,3,2,3,1
946737,1,1,2,4
946807,1,3,1,4
947016,3,3,1,2
947459,2,3,1,3
947771,3,1,1,1
948103,2,3,1,2
948236,1,3,2,3
948877,3,2,3,1
948937,4,4,3,3
949521,2,1,1,3
949541,5,2,1,2
949655,1,1,1,4
949717,3,4,3,1
950420,3,2,3,4
950587,2,2,2,3
950942,5,1,2,1
951068,1,2,3,3
951442,3,1,2,2
951803,2,1,3,3
952035,2,4,3,1
952258,5,2,1,1
952304,3,1,3,4
952690,3,1,1,4
953188,2,2,2,2
953212,5,4,2,1
953668,4,1,3,2
953683,1,1,3,3
953710,1,4,3,2
953885,1,3,1,2
954915,1,4,1,4
955113,4,4,3,1
955643,5,1,2,4
956052,1,3,2,3
956691,5,2,2,3
956701,1,4,1,4
956890,3,2,3,1
956997,4,1,1,4
957113,2,2,1,2
957415,2,4,3,1
957459,3,4,3,4
957757,3,4,1,3
958075,5,1,3,1
958225,4,2,3,4
958290,3,1,3,4
958296,4,3,3,3
958730,2,1,3,3
958749,3,2,3,1
959097,2,2,2,3
959217,3,3,2,2
959248,2,1,2,1
959569,5,2,2,3
959925,3,1,2,1
960024,1,1,2,2
960140,5,4,3,2
961020,5,1,1,4
961362,4,1,2,3
961513,5,2,3,2
961804,1,3,1,4
962696,2,1,3,4
962867,2,4,1,2
964168,3,2,2,2
964819,3,3,1,1
965084,1,3,1,4
965518,1,3,3,2
965789,4,2,3,1
965943,1,4,2,2
966284,1,3,2,2
966349,2,1,3,2
966582,4,2,2,2
967657,3,2,1,3
967777,4,1,1,3
968971,1,3,3,2
970258,1,1,2,2
970560,4,1,2,2
970800,5,3,2,1
971486,1,1,2,3
971495,5,4,1,3
971619,3,4,2,4
971878,1,3,2,3
972297,3,1,3,3
972874,4,3,1,1
973445,5,1,1,1
973841,1,1,2,3
973853,3,4,3,4
974538,1,4,2,2
975015,3,4,2,2
975031,4,1,3,4
975635,3,4,2,2
976274,2,1,2,1
976315,3,4,1,3
976481,5,4,2,4
977209,4,4,1,1
977275,3,1,1,4
977514,4,4,2,2
977553,3,1,2,4
978203,4,1,1,2
978961,2,2,2,3
979123,3,2,1,2
980032,2,2,2,2
980385,2,1,3,1
980836,3,1,3,4
982261,3,3,1,2
982317,3,3,3,3
982979,5,1,2,4
982997,5,2,2,3
983629,1,1,3,3
983647,1,1,1,2
984162,1,1,2,3
984504,3,1,1,4
984587,4,3,2,2
984602,4,4,2,1
984683,3,1,2,1
985089,2,1,1,3
985396,2,4,3,2
986007,4,2,2,4
986424,2,1,1,3
986636,3,3,1,4
986928,2,1,3,4
986985,4,2,3,1
987073,5,1,3,1
987074,5,1,1,3
987865,3,1,2,3
988488,4,2,3,2
988817,3,3,3,4
989144,4,4,3,3
989190,2,3,2,2
989296,4,2,1,1
989473,5,4,3,3
989769,1,1,3,2
989983,3,1,2,2
990058,4,2,1,4
990791,5,4,2,4
990846,4,4,1,3
991270,4,4,3,2
991825,3,2,3,3
991965,4,2,3,2
992185,1,1,1,3
992286,2,2,1,1
992624,4,3,1,2
992752,2,3,1,1
993309,4,3,3,3
993425,5,2,3,3
993764,3,3,2,1
993885,5,4,1,3
993907,2,2,3,3
994054,1,2,3,3
994137,4,1,1,3
994498,4,1,3,2
994520,1,4,1,1
994955,4,2,2,2
995426,1,1,3,2
995643,2,2,2,2
995906,3,3,1,4
996147,2,3,1,4
996191,2,1,2,3
996388,5,2,1,1
997466,3,4,3,3
997664,3,1,3,1
998182,1,2,1,3
998405,4,1,2,1
998415,1,1,2,4
998649,1,4,1,2
998822,4,4,3,1
999316,2,4,3,2
999800,4,3,2,1
1000028,5,4,2,4
1000151,1,2,3,3
1000729,3,2,1,4
1000948,1,3,2,2
1001441,2,1,3,1
1001753,3,1,1,3
1002323,3,1,3,1
1002934,5,4,2,1
1003126,3,2,3,2
1003400,4,4,1,2
1003600,3,4,1,2
1003696,3,1,3,1
1003788,3,4,3,1
1003939,1,1,3,1
1004020,3,1,3,2
1004032,1,2,3,4
1004185,3,3,1,4
1004317,2,4,3,1
1004624,2,3,3,4
1005097,3,3,2,2
1005339,1,4,1,3
1006433,5,4,2,3
1006500,2,3,3,1
1006510,2,3,1,4
1006600,4,3,2,1
1006886,1,4,2,1
1006971,4,1,1,2
1007210,5,4,3,2
1007583,4,4,1,3
1007810,1,3,2,1
1007871,1,1,3,1
1008095,5,4,3,1
1008111,4,4,2,4
1008931,3,4,1,2
1009069,4,4,2,4
1009369,4,3,3,1
1010218,4,2,2,4
1010342,4,1,3,1
1010792,4,1,2,2
1011078,4,4,3,4
1011767,1,1,3,2
1011826,1,3,2,3
1012208,1,3,1,4
1012741,1,1,1,2
1013317,2,4,2,2
1013331,5,3,3,2
1013754,2,2,2,3
1013781,1,4,2,2
1014112,5,3,3,1
1014158,2,4,3,2
1014210,3,3,1,4
1014998,1,2,1,3
1015118,5,3,3,1
1015246,3,3,3,4
1015706,4,4,1,1
1016146,5,2,1,2
1016583,3,3,2,4
1017175,4,3,1,2
1017313,5,3,3,2
1017482,2,3,1,4
1017566,3,2,3,3
1017965,2,1,2,1
1019663,1,2,1,2
1019753,1,3,3,2
1019887,1,1,1,2
1019971,5,1,1,1
1020015,4,2,2,1
1020526,5,3,1,3
1020543,5,2,2,2
1020890,4,1,3,2
1021140,5,4,3,1
1021884,2,1,2,2
1022387,5,2,1,2
1022589,4,4,2,2
1022688,1,3,2,1
1022748,5,4,1,4
1023102,1,1,2,1
1023179,5,3,2,1
1023205,2,3,2,1
1023817,5,1,3,3
1024240,3,3,3,1
1024391,2,4,2,1
1024489,5,1,1,3
1025032,4,2,1,3
1025444,2,1,1,1
1025531,1,1,3,2
1025587,3,3,3,1
1025730,5,3,3,3
1025793,4,3,1,1
1025874,2,2,1,1
1026348,1,1,3,1
1026450,5,3,3,4
1027037,5,3,2,4
1027141,4,3,1,2
1027709,3,4,3,3
1028078,5,4,1,2
1028988,1,4,3,1
1028993,3,4,3,2
1029312,5,1,3,3
1029331,5,3,2,3
1029432,2,4,2,4
1029730,1,4,1,3
1030223,1,1,2,4
1030494,4,2,1,3
1031077,4,4,2,2
1031214,3,2,3,4
1031327,5,2,2,4
1031372,3,4,3,4
1031582,5,4,2,4
1031618,1,4,1,1
1031749,3,2,3,1
1031795,4,4,3,1
1031800,1,4,2,1
1031809,1,2,3,2
1031951,1,4,2,3
1032411,5,2,1,2
1032605,4,3,3,4
1032826,1,3,3,2
1032899,3,1,1,3
1032935,4,2,3,1
1033216,1,3,1,1
1033276,4,1,2,2
1033467,4,3,1,3
1033626,2,2,3,1
1033736,3,4,1,4
1033870,5,1,1,2
1033939,1,1,3,3
1034149,5,2,3,1
1034508,2,2,2,1
1034567,3,3,2,3
1035184,3,3,3,4
1035703,2,4,3,4
1036465,3,4,3,4
1036502,5,3,3,2
1036610,2,4,2,4
1036726,4,3,3,3
1036736,3,1,1,2
1036781,2,4,1,2
1036817,2,2,3,1
1036857,3,3,3,1
1037498,2,1,2,1
1037715,5,2,2,2
1037730,1,3,1,4
1037785,2,3,1,1
1037801,3,3,1,2
1038269,3,3,2,4
1038621,4,3,1,4
1038713,5,4,3,2
1038822,3,4,1,4
1039556,4,1,2,1
1039730,2,3,1,3
1039799,1,3,2,2
1039918,5,4,2,1
1040220,1,3,2,4
1040646,1,3,1,3
1040777,5,3,3,2
1041529,1,1,1,2
1043123,1,4,2,1
1043131,3,3,3,2
1043371,1,4,3,3
1043858,3,1,1,4
1044062,5,4,1,1
1044120,1,2,2,1
1045100,2,4,1,2
1045178,2,4,3,2
1045215,3,1,3,1
1046412,2,1,3,4
1046619,1,3,2,1
1046999,5,1,2,3
1047002,2,1,2,2
1047191,4,4,1,1
1047823,3,4,1,2
1048522,2,1,1,1
1048992,1,1,3,2
1049130,1,1,1,2
1050151,3,3,1,4
1050285,5,4,1,4
1051835,3,4,3,4
1053414,3,4,1,3
1053417,4,2,1,1
1053934,5,1,1,2
1053972,3,4,2,3
1054417,5,4,2,1
1054771,4,4,3,3
1054816,4,4,3,2
1054817,5,4,1,1
1055005,5,3,2,4
1055290,4,4,3,3
1055448,3,1,1,2
1055824,2,2,3,1
1055986,2,4,1,3
1056198,3,3,3,3
1056927,2,3,3,2
1058004,5,4,3,3
1058429,2,4,2,1
1058514,2,4,1,2
1058805,1,4,1,4
1058834,5,1,2,3
1059139,5,4,3,3
1059266,2,4,2,4
1059440,2,4,3,3
1059758,1,3,1,1
1059873,1,1,2,1
1060349,2,1,2,4
1060575,3,4,3,1
1060656,5,3,3,4
1061073,5,3,3,1
1061250,5,2,2,4
1061588,2,1,1,1
1061703,3,2,3,4
1061875,1,4,2,1
1062273,5,2,1,2
1062843,3,2,2,4
1063167,5,2,2,3
1063274,3,4,2,1
1063449,1,3,2,1
1063547,1,3,2,1
1063664,1,4,3,2
1063953,1,1,1,1
1064217,4,1,2,2
1064474,5,2,1,3
1064969,3,4,3,1
1065108,1,1,1,3
1065155,4,1,3,3
1065498,5,2,3,4
1066545,1,2,1,1
1066558,4,1,2,4
1066916,2,3,2,3
1067195,2,1,2,1
1067210,3,3,1,4
1067830,5,4,2,2
1068131,4,4,3,1
1068402,3,2,1,2
1069331,3,4,3,3
1069732,2,1,2,1
1069797,1,2,2,1
1069829,1,3,3,4
1069978,1,1,1,4
1070115,3,2,2,3
1070619,4,2,3,1
1070778,5,3,1,1
1070839,3,2,3,2
1070878,1,3,3,1
1071245,2,1,2,3
1071656,4,4,3,3
1071667,5,2,2,3
1071818,4,3,1,4
1071820,5,2,1,2
1071827,5,1,1,4
1072160,3,1,2,3
1072211,4,4,2,1
1073075,2,2,1,1
1073470,5,1,3,3
1073522,2,4,2,2
1073781,1,2,1,4
1073838,3,2,3,3
1074168,3,3,1,1
1075686,4,3,1,1
1075821,1,4,3,1
1076014,5,4,1,4
1076252,5,2,2,1
1076460,1,3,1,1
1076614,3,3,1,4
1076645,4,4,3,1
1076758,5,1,2,1
1076979,4,1,1,2
1077065,4,3,3,1
1077149,3,3,1,3
1077224,5,1,1,1
1077269,2,3,3,2
1077575,2,1,3,3
1077698,4,3,2,1
1077788,4,1,1,3
1078145,4,3,3,2
1078490,2,4,3,1
1078650,3,4,3,4
1078737,2,1,3,1
1078917,4,2,1,2
1079870,5,1,2,2
1079895,4,1,2,2
1080446,1,1,2,3
1080541,5,3,1,1
1081024,5,3,3,2
1081029,5,4,1,2
1081340,2,4,3,3
1081990,1,2,3,4
1082115,2,4,3,2
1082787,3,4,2,3
1083388,1,3,1,4
1083709,5,4,1,1
1084121,1,3,3,4
1084493,5,1,3,4
1084796,4,1,3,3
1085488,4,3,3,3
1085581,1,1,3,4
1086211,1,1,3,4
1086738,2,4,1,2
1086885,4,4,3,3
1086899,2,1,3,3
1087180,3,2,2,4
1087228,1,3,1,1
1087656,2,1,1,1
1088179,4,1,3,4
1088313,3,1,3,4
1088364,5,4,1,4
1088856,1,1,2,1
1088863,3,1,3,2
1090133,4,2,3,1
1090307,2,2,3,3
1090358,2,2,2,4
1090436,5,3,2,4
1090531,1,4,1,3
1090682,4,3,2,2
1091277,4,1,2,3
1091728,5,2,1,1
1091774,3,3,1,4
1092009,3,2,3,1
1092393,3,4,1,2
1092906,2,1,3,4
1093180,4,1,1,2
1093899,4,3,1,3
1094575,3,1,3,1
1094614,5,3,1,3
1094755,2,4,1,1
1095248,3,4,3,1
1095440,3,2,2,2
1095442,4,3,2,1
1095478,1,1,1,1
1096694,2,1,2,2
1097016,2,2,3,1
1097290,2,3,2,1
1097515,4,3,2,1
1097622,4,2,1,3
1097973,1,1,3,3
1098820,4,3,3,3
1098966,4,1,2,1
1099020,1,4,2,3
1099339,1,2,1,2
1099612,3,3,1,4
1099806,5,1,3,2
1100538,5,2,3,4
1100670,1,4,3,1
1100835,5,1,1,2
1100855,5,4,1,1
1100894,3,3,3,3
1101804,4,2,2,2
1101964,1,1,1,3
1102506,4,4,2,1
1103305,4,2,1,3
1103572,2,2,3,4
1103611,4,2,2,4
1103772,3,1,3,3
1103958,1,4,2,3
1104180,2,1,2,2
1104841,4,2,2,3
1105656,5,4,1,2
1105728,4,1,2,1
1105835,1,4,2,1
1106087,4,3,2,1
1106324,3,1,3,2
1106329,1,3,3,2
1106493,5,1,1,1
1106928,1,1,1,1
1107669,5,2,1,1
1107873,2,3,3,1
1108017,3,1,2,1
1108040,3,4,2,1
1108068,2,2,2,3
1108348,3,3,2,1
1108465,4,2,1,1
1108487,5,1,3,1
1109221,4,2,1,2
1109407,3,3,1,4
1109738,5,2,2,1
1109804,1,4,2,4
1110210,1,1,3,3
1110371,4,2,2,1
1110444,3,4,2,1
1110792,3,3,3,4
1110800,4,2,3,1
1112048,2,2,3,4
1112978,5,4,1,1
1113338,5,3,1,1
1113469,4,1,3,4
1113824,3,4,1,1
1114192,3,3,2,3
1114340,2,4,3,4
1114631,4,2,3,3
1114889,1,4,1,2
1115689,5,3,1,2
1115799,1,4,3,3
1115985,1,1,1,3
1116095,2,1,1,1
1116188,5,2,3,4
1116363,4,2,1,4
1116372,1,3,1,4
1116605,2,4,1,3
1116727,2,2,3,2
1117217,4,2,3,3
1117308,2,2,3,4
1117313,5,1,2,2
1117726,3,4,2,2
1117797,5,3,1,2
1117886,1,1,3,3
1117897,4,4,1,4
1118058,2,2,3,4
1118827,5,3,3,2
1119173,4,3,3,3
1119614,4,1,3,4
1120046,1,4,2,4
1120243,5,2,1,3
1120258,4,1,2,4
1120316,2,4,1,3
1120379,1,1,1,2
1120495,2,3,2,3
1120681,4,2,1,1
1120708,5,3,2,1
1120737,4,4,2,3
1121102,2,4,3,2
1121489,2,4,3,1
1121567,5,3,1,1
1121805,3,4,1,4
1121814,5,2,2,2
1121997,4,4,1,2
1122027,4,2,3,4
1122094,5,4,3,4
1122797,1,1,1,2
1122807,4,3,3,2
1122923,4,1,3,2
1122979,1,3,3,1
1122985,5,3,3,2
1123219,5,4,2,3
1123579,3,4,2,3
1123737,5,3,1,4
1123967,2,1,3,4
1123993,1,4,1,1
1124004,2,2,2,3
1124052,3,1,1,3
1124056,5,4,3,4
1124130,1,3,1,1
1124281,5,1,3,1
1124331,2,2,1,1
1124525,2,2,2,4
1124705,4,4,1,1
1124773,5,4,3,1
1124829,2,4,1,1
1125188,2,4,1,4
1125498,4,1,1,2
1125818,2,4,2,4
1125896,3,3,2,2
1126421,4,4,3,3
1126658,1,4,2,1
1126938,5,2,2,1
1127316,3,3,1,4
1127493,1,3,1,4
1127612,5,3,1,2
1127955,3,3,2,3
1128062,2,3,3,2
1128105,2,2,3,3
1128246,4,3,1,2
